instance name, solver name, cutoff, objective value
neos-3025225-shelon.mps, HiGHS, 10, N/A
neos-3025225-shelon.mps, SCIP, 10, N/A
neos-3025225-shelon.mps, CPLEX, 10, N/A
neos-3025225-shelon.mps, Gurobi(comp), 10, N/A
neos-3025225-shelon.mps, Gurobi(heur), 10, N/A
neos-3025225-shelon.mps, Feasibility Jump, 10, N/A
neos-3025225-shelon.mps, Local-MIP, 10, N/A
neos-4343293-stony.mps, HiGHS, 10, N/A
neos-4343293-stony.mps, SCIP, 10, N/A
neos-4343293-stony.mps, CPLEX, 10, 49.79894
neos-4343293-stony.mps, Gurobi(comp), 10, 47.1421
neos-4343293-stony.mps, Gurobi(heur), 10, 46.55631
neos-4343293-stony.mps, Feasibility Jump, 10, 439.04306
neos-4343293-stony.mps, Local-MIP, 10, 91.49735
rococoC12-010001.mps, HiGHS, 10, 117774.0
rococoC12-010001.mps, SCIP, 10, 90053.0
rococoC12-010001.mps, CPLEX, 10, 43545.0
rococoC12-010001.mps, Gurobi(comp), 10, 43127.0
rococoC12-010001.mps, Gurobi(heur), 10, 39236.0
rococoC12-010001.mps, Feasibility Jump, 10, N/A
rococoC12-010001.mps, Local-MIP, 10, 44124.0
probportfolio.mps, HiGHS, 10, N/A
probportfolio.mps, SCIP, 10, 20.1002
probportfolio.mps, CPLEX, 10, 18.121720977
probportfolio.mps, Gurobi(comp), 10, N/A
probportfolio.mps, Gurobi(heur), 10, 18.0644211
probportfolio.mps, Feasibility Jump, 10, N/A
probportfolio.mps, Local-MIP, 10, N/A
supportcase39.mps, HiGHS, 10, -1070629.734627
supportcase39.mps, SCIP, 10, N/A
supportcase39.mps, CPLEX, 10, N/A
supportcase39.mps, Gurobi(comp), 10, -1004129.633
supportcase39.mps, Gurobi(heur), 10, -1084948.493
supportcase39.mps, Feasibility Jump, 10, N/A
supportcase39.mps, Local-MIP, 10, N/A
kottenpark09.mps, HiGHS, 10, N/A
kottenpark09.mps, SCIP, 10, N/A
kottenpark09.mps, CPLEX, 10, N/A
kottenpark09.mps, Gurobi(comp), 10, N/A
kottenpark09.mps, Gurobi(heur), 10, N/A
kottenpark09.mps, Feasibility Jump, 10, N/A
kottenpark09.mps, Local-MIP, 10, N/A
neos-3594536-henty.mps, HiGHS, 10, N/A
neos-3594536-henty.mps, SCIP, 10, N/A
neos-3594536-henty.mps, CPLEX, 10, N/A
neos-3594536-henty.mps, Gurobi(comp), 10, 404413.0
neos-3594536-henty.mps, Gurobi(heur), 10, 404162.0
neos-3594536-henty.mps, Feasibility Jump, 10, N/A
neos-3594536-henty.mps, Local-MIP, 10, N/A
neos-5041822-cockle.mps, HiGHS, 10, N/A
neos-5041822-cockle.mps, SCIP, 10, N/A
neos-5041822-cockle.mps, CPLEX, 10, N/A
neos-5041822-cockle.mps, Gurobi(comp), 10, N/A
neos-5041822-cockle.mps, Gurobi(heur), 10, N/A
neos-5041822-cockle.mps, Feasibility Jump, 10, N/A
neos-5041822-cockle.mps, Local-MIP, 10, N/A
neos-5151569-mologa.mps, HiGHS, 10, 727039690.5931
neos-5151569-mologa.mps, SCIP, 10, N/A
neos-5151569-mologa.mps, CPLEX, 10, 701629213.78
neos-5151569-mologa.mps, Gurobi(comp), 10, 695911500.0
neos-5151569-mologa.mps, Gurobi(heur), 10, 695911500.0
neos-5151569-mologa.mps, Feasibility Jump, 10, 9.2e+25
neos-5151569-mologa.mps, Local-MIP, 10, 2365124234.5071
neos-4230265-orari.mps, HiGHS, 10, N/A
neos-4230265-orari.mps, SCIP, 10, N/A
neos-4230265-orari.mps, CPLEX, 10, N/A
neos-4230265-orari.mps, Gurobi(comp), 10, N/A
neos-4230265-orari.mps, Gurobi(heur), 10, N/A
neos-4230265-orari.mps, Feasibility Jump, 10, N/A
neos-4230265-orari.mps, Local-MIP, 10, 1160913.8
neos-3209462-rhin.mps, HiGHS, 10, N/A
neos-3209462-rhin.mps, SCIP, 10, N/A
neos-3209462-rhin.mps, CPLEX, 10, 72.0
neos-3209462-rhin.mps, Gurobi(comp), 10, 42.0
neos-3209462-rhin.mps, Gurobi(heur), 10, 98.0
neos-3209462-rhin.mps, Feasibility Jump, 10, N/A
neos-3209462-rhin.mps, Local-MIP, 10, 20.0
dlr2.mps, HiGHS, 10, N/A
dlr2.mps, SCIP, 10, N/A
dlr2.mps, CPLEX, 10, N/A
dlr2.mps, Gurobi(comp), 10, N/A
dlr2.mps, Gurobi(heur), 10, N/A
dlr2.mps, Feasibility Jump, 10, N/A
dlr2.mps, Local-MIP, 10, N/A
neos-3656078-kumeu.mps, HiGHS, 10, N/A
neos-3656078-kumeu.mps, SCIP, 10, N/A
neos-3656078-kumeu.mps, CPLEX, 10, N/A
neos-3656078-kumeu.mps, Gurobi(comp), 10, N/A
neos-3656078-kumeu.mps, Gurobi(heur), 10, N/A
neos-3656078-kumeu.mps, Feasibility Jump, 10, N/A
neos-3656078-kumeu.mps, Local-MIP, 10, -11870.5
graph20-80-1rand.mps, HiGHS, 10, N/A
graph20-80-1rand.mps, SCIP, 10, -1.0
graph20-80-1rand.mps, CPLEX, 10, 0.0
graph20-80-1rand.mps, Gurobi(comp), 10, 0.0
graph20-80-1rand.mps, Gurobi(heur), 10, 0.0
graph20-80-1rand.mps, Feasibility Jump, 10, 0.0
graph20-80-1rand.mps, Local-MIP, 10, -6.0
neos-5189128-totara.mps, HiGHS, 10, N/A
neos-5189128-totara.mps, SCIP, 10, N/A
neos-5189128-totara.mps, CPLEX, 10, N/A
neos-5189128-totara.mps, Gurobi(comp), 10, N/A
neos-5189128-totara.mps, Gurobi(heur), 10, N/A
neos-5189128-totara.mps, Feasibility Jump, 10, N/A
neos-5189128-totara.mps, Local-MIP, 10, N/A
ger50-17-ptp-pop-3t.mps, HiGHS, 10, N/A
ger50-17-ptp-pop-3t.mps, SCIP, 10, 7711.772
ger50-17-ptp-pop-3t.mps, CPLEX, 10, 5709.472
ger50-17-ptp-pop-3t.mps, Gurobi(comp), 10, 5577.733
ger50-17-ptp-pop-3t.mps, Gurobi(heur), 10, 5586.924
ger50-17-ptp-pop-3t.mps, Feasibility Jump, 10, N/A
ger50-17-ptp-pop-3t.mps, Local-MIP, 10, 10993.694
fastxgemm-n3r23s5t6.mps, HiGHS, 10, N/A
fastxgemm-n3r23s5t6.mps, SCIP, 10, N/A
fastxgemm-n3r23s5t6.mps, CPLEX, 10, 70621.537
fastxgemm-n3r23s5t6.mps, Gurobi(comp), 10, 242093.0
fastxgemm-n3r23s5t6.mps, Gurobi(heur), 10, 242093.0
fastxgemm-n3r23s5t6.mps, Feasibility Jump, 10, N/A
fastxgemm-n3r23s5t6.mps, Local-MIP, 10, 46090.000952
neos-4533806-waima.mps, HiGHS, 10, N/A
neos-4533806-waima.mps, SCIP, 10, N/A
neos-4533806-waima.mps, CPLEX, 10, N/A
neos-4533806-waima.mps, Gurobi(comp), 10, N/A
neos-4533806-waima.mps, Gurobi(heur), 10, N/A
neos-4533806-waima.mps, Feasibility Jump, 10, N/A
neos-4533806-waima.mps, Local-MIP, 10, N/A
polygonpack4-10.mps, HiGHS, 10, N/A
polygonpack4-10.mps, SCIP, 10, 0.0
polygonpack4-10.mps, CPLEX, 10, 0.0
polygonpack4-10.mps, Gurobi(comp), 10, -37881300.0
polygonpack4-10.mps, Gurobi(heur), 10, -30053600.0
polygonpack4-10.mps, Feasibility Jump, 10, 0.0
polygonpack4-10.mps, Local-MIP, 10, -25919318.461242
comp16-3idx.mps, HiGHS, 10, N/A
comp16-3idx.mps, SCIP, 10, N/A
comp16-3idx.mps, CPLEX, 10, 8985.0
comp16-3idx.mps, Gurobi(comp), 10, 5199.0
comp16-3idx.mps, Gurobi(heur), 10, 5199.0
comp16-3idx.mps, Feasibility Jump, 10, N/A
comp16-3idx.mps, Local-MIP, 10, 2759.999998
neos-5102383-irwell.mps, HiGHS, 10, N/A
neos-5102383-irwell.mps, SCIP, 10, N/A
neos-5102383-irwell.mps, CPLEX, 10, 2247.9999999
neos-5102383-irwell.mps, Gurobi(comp), 10, 2750.0
neos-5102383-irwell.mps, Gurobi(heur), 10, 2292.0
neos-5102383-irwell.mps, Feasibility Jump, 10, N/A
neos-5102383-irwell.mps, Local-MIP, 10, 28684.0
neos-4232544-orira.mps, HiGHS, 10, N/A
neos-4232544-orira.mps, SCIP, 10, N/A
neos-4232544-orira.mps, CPLEX, 10, N/A
neos-4232544-orira.mps, Gurobi(comp), 10, N/A
neos-4232544-orira.mps, Gurobi(heur), 10, N/A
neos-4232544-orira.mps, Feasibility Jump, 10, N/A
neos-4232544-orira.mps, Local-MIP, 10, N/A
s1234.mps, HiGHS, 10, N/A
s1234.mps, SCIP, 10, N/A
s1234.mps, CPLEX, 10, N/A
s1234.mps, Gurobi(comp), 10, 295.0
s1234.mps, Gurobi(heur), 10, 295.0
s1234.mps, Feasibility Jump, 10, 328.0
s1234.mps, Local-MIP, 10, 268.0
neos-3322547-alsek.mps, HiGHS, 10, N/A
neos-3322547-alsek.mps, SCIP, 10, N/A
neos-3322547-alsek.mps, CPLEX, 10, 1000.0
neos-3322547-alsek.mps, Gurobi(comp), 10, 692.0
neos-3322547-alsek.mps, Gurobi(heur), 10, 692.0
neos-3322547-alsek.mps, Feasibility Jump, 10, 487.0
neos-3322547-alsek.mps, Local-MIP, 10, N/A
core4284-1064.mps, HiGHS, 10, N/A
core4284-1064.mps, SCIP, 10, N/A
core4284-1064.mps, CPLEX, 10, 3433.0
core4284-1064.mps, Gurobi(comp), 10, 1346.0
core4284-1064.mps, Gurobi(heur), 10, 1346.0
core4284-1064.mps, Feasibility Jump, 10, 1588.0
core4284-1064.mps, Local-MIP, 10, 1235.0
ramos3.mps, HiGHS, 10, N/A
ramos3.mps, SCIP, 10, 242.0
ramos3.mps, CPLEX, 10, 2187.0
ramos3.mps, Gurobi(comp), 10, 542.0
ramos3.mps, Gurobi(heur), 10, 542.0
ramos3.mps, Feasibility Jump, 10, 272.0
ramos3.mps, Local-MIP, 10, 218.0
milo-v12-6-r1-75-1.mps, HiGHS, 10, N/A
milo-v12-6-r1-75-1.mps, SCIP, 10, 6731833.0
milo-v12-6-r1-75-1.mps, CPLEX, 10, 6731833.3291
milo-v12-6-r1-75-1.mps, Gurobi(comp), 10, N/A
milo-v12-6-r1-75-1.mps, Gurobi(heur), 10, N/A
milo-v12-6-r1-75-1.mps, Feasibility Jump, 10, N/A
milo-v12-6-r1-75-1.mps, Local-MIP, 10, N/A
neos-3603137-hoteo.mps, HiGHS, 10, N/A
neos-3603137-hoteo.mps, SCIP, 10, N/A
neos-3603137-hoteo.mps, CPLEX, 10, N/A
neos-3603137-hoteo.mps, Gurobi(comp), 10, N/A
neos-3603137-hoteo.mps, Gurobi(heur), 10, N/A
neos-3603137-hoteo.mps, Feasibility Jump, 10, N/A
neos-3603137-hoteo.mps, Local-MIP, 10, N/A
graphdraw-mainerd.mps, HiGHS, 10, N/A
graphdraw-mainerd.mps, SCIP, 10, 169480.0
graphdraw-mainerd.mps, CPLEX, 10, N/A
graphdraw-mainerd.mps, Gurobi(comp), 10, N/A
graphdraw-mainerd.mps, Gurobi(heur), 10, N/A
graphdraw-mainerd.mps, Feasibility Jump, 10, 6.2e+21
graphdraw-mainerd.mps, Local-MIP, 10, 62787.0
sorrell4.mps, HiGHS, 10, N/A
sorrell4.mps, SCIP, 10, 0.0
sorrell4.mps, CPLEX, 10, -19.0
sorrell4.mps, Gurobi(comp), 10, -16.0
sorrell4.mps, Gurobi(heur), 10, -16.0
sorrell4.mps, Feasibility Jump, 10, -1.0
sorrell4.mps, Local-MIP, 10, -20.0
neos-3009394-lami.mps, HiGHS, 10, 5.5
neos-3009394-lami.mps, SCIP, 10, 5.642857
neos-3009394-lami.mps, CPLEX, 10, 5.6428571429
neos-3009394-lami.mps, Gurobi(comp), 10, 5.5
neos-3009394-lami.mps, Gurobi(heur), 10, 5.5
neos-3009394-lami.mps, Feasibility Jump, 10, N/A
neos-3009394-lami.mps, Local-MIP, 10, 5.5
gsvm2rl5.mps, HiGHS, 10, 6.535379679
gsvm2rl5.mps, SCIP, 10, 9.125139
gsvm2rl5.mps, CPLEX, 10, 5.4230535252
gsvm2rl5.mps, Gurobi(comp), 10, 5.4230535
gsvm2rl5.mps, Gurobi(heur), 10, 5.4230535
gsvm2rl5.mps, Feasibility Jump, 10, N/A
gsvm2rl5.mps, Local-MIP, 10, 526.899073
liu.mps, HiGHS, 10, 1928.0
liu.mps, SCIP, 10, 2652.0
liu.mps, CPLEX, 10, 1302.0
liu.mps, Gurobi(comp), 10, 1124.0
liu.mps, Gurobi(heur), 10, 1242.0
liu.mps, Feasibility Jump, 10, N/A
liu.mps, Local-MIP, 10, 1144.0
ns1430538.mps, HiGHS, 10, N/A
ns1430538.mps, SCIP, 10, N/A
ns1430538.mps, CPLEX, 10, N/A
ns1430538.mps, Gurobi(comp), 10, 96.0
ns1430538.mps, Gurobi(heur), 10, 96.0
ns1430538.mps, Feasibility Jump, 10, N/A
ns1430538.mps, Local-MIP, 10, 154.0
ns2124243.mps, HiGHS, 10, N/A
ns2124243.mps, SCIP, 10, N/A
ns2124243.mps, CPLEX, 10, 19241000.0
ns2124243.mps, Gurobi(comp), 10, N/A
ns2124243.mps, Gurobi(heur), 10, N/A
ns2124243.mps, Feasibility Jump, 10, N/A
ns2124243.mps, Local-MIP, 10, 246450.835994
shiftreg5-1.mps, HiGHS, 10, N/A
shiftreg5-1.mps, SCIP, 10, 76000560.0
shiftreg5-1.mps, CPLEX, 10, 76000558.752
shiftreg5-1.mps, Gurobi(comp), 10, 76000560.0
shiftreg5-1.mps, Gurobi(heur), 10, 76000560.0
shiftreg5-1.mps, Feasibility Jump, 10, 76000558.751972
shiftreg5-1.mps, Local-MIP, 10, 53000592.081902
neos-3208254-reiu.mps, HiGHS, 10, N/A
neos-3208254-reiu.mps, SCIP, 10, N/A
neos-3208254-reiu.mps, CPLEX, 10, N/A
neos-3208254-reiu.mps, Gurobi(comp), 10, N/A
neos-3208254-reiu.mps, Gurobi(heur), 10, N/A
neos-3208254-reiu.mps, Feasibility Jump, 10, N/A
neos-3208254-reiu.mps, Local-MIP, 10, N/A
rail03.mps, HiGHS, 10, N/A
rail03.mps, SCIP, 10, N/A
rail03.mps, CPLEX, 10, N/A
rail03.mps, Gurobi(comp), 10, N/A
rail03.mps, Gurobi(heur), 10, N/A
rail03.mps, Feasibility Jump, 10, N/A
rail03.mps, Local-MIP, 10, N/A
supportcase2.mps, HiGHS, 10, N/A
supportcase2.mps, SCIP, 10, N/A
supportcase2.mps, CPLEX, 10, N/A
supportcase2.mps, Gurobi(comp), 10, N/A
supportcase2.mps, Gurobi(heur), 10, N/A
supportcase2.mps, Feasibility Jump, 10, 654.0
supportcase2.mps, Local-MIP, 10, 649.4
ns1828997.mps, HiGHS, 10, 124.0
ns1828997.mps, SCIP, 10, 213.0
ns1828997.mps, CPLEX, 10, 205.0
ns1828997.mps, Gurobi(comp), 10, 17.0
ns1828997.mps, Gurobi(heur), 10, 19.0
ns1828997.mps, Feasibility Jump, 10, 225.0
ns1828997.mps, Local-MIP, 10, 25.0
momentum3.mps, HiGHS, 10, N/A
momentum3.mps, SCIP, 10, N/A
momentum3.mps, CPLEX, 10, 525000.0
momentum3.mps, Gurobi(comp), 10, 525000.0
momentum3.mps, Gurobi(heur), 10, 525000.0
momentum3.mps, Feasibility Jump, 10, 525000.0
momentum3.mps, Local-MIP, 10, 532100.678571
nursesched-medium-hint03.mps, HiGHS, 10, N/A
nursesched-medium-hint03.mps, SCIP, 10, N/A
nursesched-medium-hint03.mps, CPLEX, 10, N/A
nursesched-medium-hint03.mps, Gurobi(comp), 10, N/A
nursesched-medium-hint03.mps, Gurobi(heur), 10, N/A
nursesched-medium-hint03.mps, Feasibility Jump, 10, N/A
nursesched-medium-hint03.mps, Local-MIP, 10, 5389.0
neos-3634244-kauru.mps, HiGHS, 10, N/A
neos-3634244-kauru.mps, SCIP, 10, N/A
neos-3634244-kauru.mps, CPLEX, 10, 3199.5018334
neos-3634244-kauru.mps, Gurobi(comp), 10, 2971.7652066
neos-3634244-kauru.mps, Gurobi(heur), 10, 2971.7652066
neos-3634244-kauru.mps, Feasibility Jump, 10, 0.0
neos-3634244-kauru.mps, Local-MIP, 10, 1716.984371
graphdraw-grafo2.mps, HiGHS, 10, N/A
graphdraw-grafo2.mps, SCIP, 10, N/A
graphdraw-grafo2.mps, CPLEX, 10, N/A
graphdraw-grafo2.mps, Gurobi(comp), 10, N/A
graphdraw-grafo2.mps, Gurobi(heur), 10, N/A
graphdraw-grafo2.mps, Feasibility Jump, 10, N/A
graphdraw-grafo2.mps, Local-MIP, 10, 141822.5
neos-4555749-wards.mps, HiGHS, 10, N/A
neos-4555749-wards.mps, SCIP, 10, N/A
neos-4555749-wards.mps, CPLEX, 10, N/A
neos-4555749-wards.mps, Gurobi(comp), 10, N/A
neos-4555749-wards.mps, Gurobi(heur), 10, N/A
neos-4555749-wards.mps, Feasibility Jump, 10, N/A
neos-4555749-wards.mps, Local-MIP, 10, N/A
dc1l.mps, HiGHS, 10, N/A
dc1l.mps, SCIP, 10, 29054870000.0
dc1l.mps, CPLEX, 10, 2166522.0019
dc1l.mps, Gurobi(comp), 10, 45274450.0
dc1l.mps, Gurobi(heur), 10, 45274450.0
dc1l.mps, Feasibility Jump, 10, N/A
dc1l.mps, Local-MIP, 10, 24215485.57
neos-4535459-waipa.mps, HiGHS, 10, N/A
neos-4535459-waipa.mps, SCIP, 10, N/A
neos-4535459-waipa.mps, CPLEX, 10, N/A
neos-4535459-waipa.mps, Gurobi(comp), 10, N/A
neos-4535459-waipa.mps, Gurobi(heur), 10, N/A
neos-4535459-waipa.mps, Feasibility Jump, 10, N/A
neos-4535459-waipa.mps, Local-MIP, 10, N/A
neos-4358725-tagus.mps, HiGHS, 10, N/A
neos-4358725-tagus.mps, SCIP, 10, 755510.3
neos-4358725-tagus.mps, CPLEX, 10, 2478248.6299
neos-4358725-tagus.mps, Gurobi(comp), 10, 57794.20633
neos-4358725-tagus.mps, Gurobi(heur), 10, 79093.18
neos-4358725-tagus.mps, Feasibility Jump, 10, N/A
neos-4358725-tagus.mps, Local-MIP, 10, 857150.919937
ns1456591.mps, HiGHS, 10, N/A
ns1456591.mps, SCIP, 10, N/A
ns1456591.mps, CPLEX, 10, 2878.3109631
ns1456591.mps, Gurobi(comp), 10, 1638.5448196
ns1456591.mps, Gurobi(heur), 10, 1164.5166554
ns1456591.mps, Feasibility Jump, 10, N/A
ns1456591.mps, Local-MIP, 10, 1739.100267
markshare2.mps, HiGHS, 10, 65.0
markshare2.mps, SCIP, 10, 59.0
markshare2.mps, CPLEX, 10, 32.0
markshare2.mps, Gurobi(comp), 10, 35.0
markshare2.mps, Gurobi(heur), 10, 53.0
markshare2.mps, Feasibility Jump, 10, 10512.0
markshare2.mps, Local-MIP, 10, 292.0
in.mps, HiGHS, 10, N/A
in.mps, SCIP, 10, N/A
in.mps, CPLEX, 10, 1489.0
in.mps, Gurobi(comp), 10, 1489.0
in.mps, Gurobi(heur), 10, 1489.0
in.mps, Feasibility Jump, 10, 1489.0
in.mps, Local-MIP, 10, 1475.0
neos-4954274-beardy.mps, HiGHS, 10, N/A
neos-4954274-beardy.mps, SCIP, 10, N/A
neos-4954274-beardy.mps, CPLEX, 10, N/A
neos-4954274-beardy.mps, Gurobi(comp), 10, N/A
neos-4954274-beardy.mps, Gurobi(heur), 10, N/A
neos-4954274-beardy.mps, Feasibility Jump, 10, 49206.67
neos-4954274-beardy.mps, Local-MIP, 10, 35507.96
kosova1.mps, HiGHS, 10, N/A
kosova1.mps, SCIP, 10, N/A
kosova1.mps, CPLEX, 10, N/A
kosova1.mps, Gurobi(comp), 10, N/A
kosova1.mps, Gurobi(heur), 10, N/A
kosova1.mps, Feasibility Jump, 10, N/A
kosova1.mps, Local-MIP, 10, N/A
cdc7-4-3-2.mps, HiGHS, 10, N/A
cdc7-4-3-2.mps, SCIP, 10, -230.0
cdc7-4-3-2.mps, CPLEX, 10, 0.0
cdc7-4-3-2.mps, Gurobi(comp), 10, -232.0
cdc7-4-3-2.mps, Gurobi(heur), 10, -232.0
cdc7-4-3-2.mps, Feasibility Jump, 10, -1.0
cdc7-4-3-2.mps, Local-MIP, 10, -269.0
tbfp-bigm.mps, HiGHS, 10, 70.95486111
tbfp-bigm.mps, SCIP, 10, 30.04167
tbfp-bigm.mps, CPLEX, 10, 29.87152777
tbfp-bigm.mps, Gurobi(comp), 10, 27.1215278
tbfp-bigm.mps, Gurobi(heur), 10, 26.1666667
tbfp-bigm.mps, Feasibility Jump, 10, 165.1875
tbfp-bigm.mps, Local-MIP, 10, 28.0625
ns1631475.mps, HiGHS, 10, N/A
ns1631475.mps, SCIP, 10, 28800.0
ns1631475.mps, CPLEX, 10, N/A
ns1631475.mps, Gurobi(comp), 10, 26250.0
ns1631475.mps, Gurobi(heur), 10, 26250.0
ns1631475.mps, Feasibility Jump, 10, N/A
ns1631475.mps, Local-MIP, 10, N/A
rvb-sub.mps, HiGHS, 10, N/A
rvb-sub.mps, SCIP, 10, 1784.0
rvb-sub.mps, CPLEX, 10, 1784.0
rvb-sub.mps, Gurobi(comp), 10, 43.4411105
rvb-sub.mps, Gurobi(heur), 10, 1784.0
rvb-sub.mps, Feasibility Jump, 10, N/A
rvb-sub.mps, Local-MIP, 10, N/A
scpk4.mps, HiGHS, 10, N/A
scpk4.mps, SCIP, 10, 6742.0
scpk4.mps, CPLEX, 10, 5050839.0
scpk4.mps, Gurobi(comp), 10, 367.0
scpk4.mps, Gurobi(heur), 10, 367.0
scpk4.mps, Feasibility Jump, 10, 15080.0
scpk4.mps, Local-MIP, 10, 9499.0
neos-5104907-jarama.mps, HiGHS, 10, N/A
neos-5104907-jarama.mps, SCIP, 10, N/A
neos-5104907-jarama.mps, CPLEX, 10, N/A
neos-5104907-jarama.mps, Gurobi(comp), 10, N/A
neos-5104907-jarama.mps, Gurobi(heur), 10, N/A
neos-5104907-jarama.mps, Feasibility Jump, 10, N/A
neos-5104907-jarama.mps, Local-MIP, 10, N/A
hanoi5.mps, HiGHS, 10, N/A
hanoi5.mps, SCIP, 10, N/A
hanoi5.mps, CPLEX, 10, N/A
hanoi5.mps, Gurobi(comp), 10, N/A
hanoi5.mps, Gurobi(heur), 10, N/A
hanoi5.mps, Feasibility Jump, 10, N/A
hanoi5.mps, Local-MIP, 10, N/A
gsvm2rl9.mps, HiGHS, 10, 12013.497554
gsvm2rl9.mps, SCIP, 10, 31445.28
gsvm2rl9.mps, CPLEX, 10, 7438.1811678
gsvm2rl9.mps, Gurobi(comp), 10, 8984.1284938
gsvm2rl9.mps, Gurobi(heur), 10, 8524.6746446
gsvm2rl9.mps, Feasibility Jump, 10, N/A
gsvm2rl9.mps, Local-MIP, 10, 14341.556505
neos-4321076-ruwer.mps, HiGHS, 10, N/A
neos-4321076-ruwer.mps, SCIP, 10, N/A
neos-4321076-ruwer.mps, CPLEX, 10, N/A
neos-4321076-ruwer.mps, Gurobi(comp), 10, N/A
neos-4321076-ruwer.mps, Gurobi(heur), 10, N/A
neos-4321076-ruwer.mps, Feasibility Jump, 10, N/A
neos-4321076-ruwer.mps, Local-MIP, 10, N/A
s82.mps, HiGHS, 10, N/A
s82.mps, SCIP, 10, N/A
s82.mps, CPLEX, 10, N/A
s82.mps, Gurobi(comp), 10, N/A
s82.mps, Gurobi(heur), 10, N/A
s82.mps, Feasibility Jump, 10, N/A
s82.mps, Local-MIP, 10, N/A
hgms30.mps, HiGHS, 10, N/A
hgms30.mps, SCIP, 10, N/A
hgms30.mps, CPLEX, 10, N/A
hgms30.mps, Gurobi(comp), 10, N/A
hgms30.mps, Gurobi(heur), 10, N/A
hgms30.mps, Feasibility Jump, 10, N/A
hgms30.mps, Local-MIP, 10, 0.0
pb-market-split8-70-4.mps, HiGHS, 10, N/A
pb-market-split8-70-4.mps, SCIP, 10, N/A
pb-market-split8-70-4.mps, CPLEX, 10, N/A
pb-market-split8-70-4.mps, Gurobi(comp), 10, N/A
pb-market-split8-70-4.mps, Gurobi(heur), 10, N/A
pb-market-split8-70-4.mps, Feasibility Jump, 10, N/A
pb-market-split8-70-4.mps, Local-MIP, 10, N/A
genus-sym-g62-2.mps, HiGHS, 10, N/A
genus-sym-g62-2.mps, SCIP, 10, 0.0
genus-sym-g62-2.mps, CPLEX, 10, N/A
genus-sym-g62-2.mps, Gurobi(comp), 10, -2.0
genus-sym-g62-2.mps, Gurobi(heur), 10, -2.0
genus-sym-g62-2.mps, Feasibility Jump, 10, 0.0
genus-sym-g62-2.mps, Local-MIP, 10, -14.0
ns2122698.mps, HiGHS, 10, N/A
ns2122698.mps, SCIP, 10, N/A
ns2122698.mps, CPLEX, 10, 15989175.0
ns2122698.mps, Gurobi(comp), 10, N/A
ns2122698.mps, Gurobi(heur), 10, N/A
ns2122698.mps, Feasibility Jump, 10, N/A
ns2122698.mps, Local-MIP, 10, N/A
tai100_20_10.mps, HiGHS, 10, N/A
tai100_20_10.mps, SCIP, 10, N/A
tai100_20_10.mps, CPLEX, 10, N/A
tai100_20_10.mps, Gurobi(comp), 10, N/A
tai100_20_10.mps, Gurobi(heur), 10, N/A
tai100_20_10.mps, Feasibility Jump, 10, N/A
tai100_20_10.mps, Local-MIP, 10, N/A
tai100_20_1.mps, HiGHS, 10, N/A
tai100_20_1.mps, SCIP, 10, N/A
tai100_20_1.mps, CPLEX, 10, N/A
tai100_20_1.mps, Gurobi(comp), 10, N/A
tai100_20_1.mps, Gurobi(heur), 10, N/A
tai100_20_1.mps, Feasibility Jump, 10, N/A
tai100_20_1.mps, Local-MIP, 10, N/A
tai100_20_2.mps, HiGHS, 10, N/A
tai100_20_2.mps, SCIP, 10, N/A
tai100_20_2.mps, CPLEX, 10, N/A
tai100_20_2.mps, Gurobi(comp), 10, N/A
tai100_20_2.mps, Gurobi(heur), 10, N/A
tai100_20_2.mps, Feasibility Jump, 10, N/A
tai100_20_2.mps, Local-MIP, 10, N/A
tai100_20_3.mps, HiGHS, 10, N/A
tai100_20_3.mps, SCIP, 10, N/A
tai100_20_3.mps, CPLEX, 10, N/A
tai100_20_3.mps, Gurobi(comp), 10, N/A
tai100_20_3.mps, Gurobi(heur), 10, N/A
tai100_20_3.mps, Feasibility Jump, 10, N/A
tai100_20_3.mps, Local-MIP, 10, N/A
tai100_20_4.mps, HiGHS, 10, N/A
tai100_20_4.mps, SCIP, 10, N/A
tai100_20_4.mps, CPLEX, 10, N/A
tai100_20_4.mps, Gurobi(comp), 10, N/A
tai100_20_4.mps, Gurobi(heur), 10, N/A
tai100_20_4.mps, Feasibility Jump, 10, N/A
tai100_20_4.mps, Local-MIP, 10, N/A
tai100_20_5.mps, HiGHS, 10, N/A
tai100_20_5.mps, SCIP, 10, N/A
tai100_20_5.mps, CPLEX, 10, N/A
tai100_20_5.mps, Gurobi(comp), 10, N/A
tai100_20_5.mps, Gurobi(heur), 10, N/A
tai100_20_5.mps, Feasibility Jump, 10, N/A
tai100_20_5.mps, Local-MIP, 10, N/A
tai100_20_6.mps, HiGHS, 10, N/A
tai100_20_6.mps, SCIP, 10, N/A
tai100_20_6.mps, CPLEX, 10, N/A
tai100_20_6.mps, Gurobi(comp), 10, N/A
tai100_20_6.mps, Gurobi(heur), 10, N/A
tai100_20_6.mps, Feasibility Jump, 10, N/A
tai100_20_6.mps, Local-MIP, 10, N/A
tai100_20_7.mps, HiGHS, 10, N/A
tai100_20_7.mps, SCIP, 10, N/A
tai100_20_7.mps, CPLEX, 10, N/A
tai100_20_7.mps, Gurobi(comp), 10, N/A
tai100_20_7.mps, Gurobi(heur), 10, N/A
tai100_20_7.mps, Feasibility Jump, 10, N/A
